series_id,date,unemployment_rate
LAUCN720510000000003,2022-07,4.3
LAUCN560190000000003,2022-07,2.7
LAUCN721070000000003,2022-07,7.5
LAUCN560430000000003,2022-07,3.4
LAUCN720350000000003,2022-07,5.6
LAUCN090090000000003,2022-07,0.0
LAUCN720650000000003,2022-07,9.1
LAUCN551310000000003,2022-07,2.6
LAUCN721270000000003,2022-07,4.1
LAUCN090110000000003,2022-07,0.0
LAUCN720810000000003,2022-07,10.4
LAUCN560290000000003,2022-07,3.1
LAUCN560170000000003,2022-07,2.5
LAUCN720370000000003,2022-07,5.8
LAUCN560450000000003,2022-07,2.8
LAUCN551330000000003,2022-07,2.7
LAUCN720010000000003,2022-07,6.7
LAUCN721110000000003,2022-07,7.3
LAUCN551370000000003,2022-07,3.3
LAUCN721010000000003,2022-07,6.2
LAUCN560070000000003,2022-07,3.5
LAUCN720850000000003,2022-07,5.9
LAUCN551350000000003,2022-07,2.9
LAUCN720410000000003,2022-07,5.4
LAUCN720970000000003,2022-07,8.0
LAUCN551390000000003,2022-07,2.8
LAUCN720910000000003,2022-07,5.9
LAUCN551410000000003,2022-07,3.2
LAUCN551090000000003,2022-07,2.7
LAUCN720490000000003,2022-07,1.6
LAUCN551190000000003,2022-07,2.9
LAUCN721390000000003,2022-07,3.5
LAUCN560310000000003,2022-07,4.0
LAUCN720070000000003,2022-07,5.0
LAUCN720590000000003,2022-07,8.0
LAUCN560390000000003,2022-07,1.8
LAUCN720770000000003,2022-07,5.1
LAUCN551130000000003,2022-07,3.6
LAUCN090130000000003,2022-07,0.0
LAUCN721250000000003,2022-07,9.1
LAUCN560230000000003,2022-07,2.7
LAUCN720430000000003,2022-07,6.2
LAUCN551270000000003,2022-07,3.0
LAUCN720230000000003,2022-07,5.7
LAUCN720310000000003,2022-07,4.7
LAUCN720190000000003,2022-07,6.0
LAUCN721170000000003,2022-07,5.4
LAUCN551050000000003,2022-07,3.6
LAUCN720610000000003,2022-07,3.1
LAUCN551250000000003,2022-07,3.6
LAUCN551150000000003,2022-07,3.0
LAUCN560410000000003,2022-07,3.0
LAUCN720050000000003,2022-07,7.7
LAUCN721490000000003,2022-07,10.3
LAUCN721510000000003,2022-07,7.6
LAUCN560130000000003,2022-07,4.1
LAUCN560210000000003,2022-07,3.3
LAUCN720830000000003,2022-08,19.2
LAUCN560310000000003,2022-08,4.0
LAUCN551330000000003,2022-08,2.6
LAUCN721310000000003,2022-08,9.2
LAUCN560050000000003,2022-08,3.0
LAUCN551270000000003,2022-08,2.9
LAUCN720510000000003,2022-08,4.6
LAUCN720970000000003,2022-08,8.0
LAUCN720530000000003,2022-08,6.1
LAUCN560070000000003,2022-08,3.8
LAUCN721230000000003,2022-08,7.7
LAUCN090050000000003,2022-08,0.0
LAUCN720170000000003,2022-08,6.3
LAUCN560330000000003,2022-08,3.1
LAUCN720190000000003,2022-08,6.2
LAUCN551130000000003,2022-08,3.5
LAUCN721510000000003,2022-08,7.7
LAUCN720150000000003,2022-08,9.0
LAUCN720070000000003,2022-08,5.1
LAUCN720610000000003,2022-08,3.4
LAUCN721490000000003,2022-08,11.6
LAUCN720050000000003,2022-08,7.3
LAUCN560410000000003,2022-08,3.1
LAUCN551350000000003,2022-08,2.8
LAUCN551390000000003,2022-08,2.7
LAUCN721070000000003,2022-08,7.7
LAUCN721350000000003,2022-08,4.5
LAUCN720030000000003,2022-08,6.6
LAUCN551250000000003,2022-08,3.2
LAUCN720630000000003,2022-08,4.9
LAUCN721430000000003,2022-08,6.2
LAUCN560430000000003,2022-08,3.4
LAUCN720850000000003,2022-08,6.0
LAUCN721010000000003,2022-08,6.6
LAUCN551370000000003,2022-08,3.1
LAUCN720010000000003,2022-08,6.7
LAUCN560450000000003,2022-08,2.7
LAUCN721110000000003,2022-08,8.2
LAUCN720810000000003,2022-08,11.8
LAUCN721270000000003,2022-08,4.4
LAUCN720650000000003,2022-08,9.0
LAUCN551410000000003,2022-08,3.0
LAUCN551090000000003,2022-08,2.6
LAUCN551190000000003,2022-08,2.7
LAUCN720590000000003,2022-08,8.9
LAUCN721410000000003,2022-08,8.2
LAUCN560030000000003,2022-08,3.8
LAUCN560350000000003,2022-08,2.9
LAUCN720550000000003,2022-08,9.7
LAUCN721050000000003,2022-08,6.0
LAUCN721330000000003,2022-08,6.7
LAUCN720670000000003,2022-08,6.5
LAUCN720130000000003,2022-08,6.3
LAUCN560010000000003,2022-08,2.9
LAUCN720790000000003,2022-08,8.1
LAUCN560370000000003,2022-08,3.5
LAUCN720540000000003,2022-08,7.7
LAUCN720570000000003,2022-08,8.6
LAUCN720110000000003,2022-08,5.5
LAUCN090030000000003,2022-08,0.0
LAUCN090150000000003,2022-08,0.0
LAUCN551110000000003,2022-08,2.6
LAUCN721290000000003,2022-08,6.6
LAUCN720990000000003,2022-08,7.7
LAUCN720870000000003,2022-08,5.9
LAUCN720090000000003,2022-08,6.8
LAUCN721250000000003,2022-08,9.3
LAUCN090130000000003,2022-08,0.0
LAUCN560390000000003,2022-08,1.8
LAUCN721130000000003,2022-08,8.3
LAUCN150050000000003,2022-08,0.0
LAUCN551210000000003,2022-08,2.6
LAUCN720290000000003,2022-08,4.5
LAUCN720730000000003,2022-08,8.8
LAUCN720690000000003,2022-08,6.6
LAUCN721190000000003,2022-08,5.3
LAUCN721450000000003,2022-08,5.9
LAUCN720930000000003,2022-08,12.4
LAUCN560110000000003,2022-08,3.7
LAUCN090070000000003,2022-08,0.0
LAUCN720410000000003,2022-08,5.7
LAUCN560270000000003,2022-08,3.7
LAUCN551070000000003,2022-08,3.1
LAUCN551170000000003,2022-08,2.4
LAUCN720450000000003,2022-08,7.0
LAUCN721030000000003,2022-08,6.6
LAUCN720370000000003,2022-08,5.9
LAUCN551230000000003,2022-08,2.6
LAUCN720950000000003,2022-08,9.1
LAUCN560230000000003,2022-08,2.7
LAUCN560170000000003,2022-08,2.7
LAUCN720750000000003,2022-08,7.4
LAUCN720710000000003,2022-08,6.4
LAUCN721370000000003,2022-08,4.4
LAUCN551050000000003,2022-08,3.6
LAUCN560250000000003,2022-08,3.5
LAUCN721530000000003,2022-08,8.4
LAUCN720470000000003,2022-08,6.3
LAUCN560150000000003,2022-08,2.8
LAUCN721470000000003,2022-08,5.4
LAUCN560190000000003,2022-08,2.8
LAUCN720350000000003,2022-08,6.0
LAUCN721210000000003,2022-08,7.5
LAUCN720270000000003,2022-08,6.1
LAUCN551290000000003,2022-08,3.4
LAUCN560090000000003,2022-08,3.1
LAUCN720250000000003,2022-08,5.1
LAUCN720330000000003,2022-08,5.1
LAUCN720770000000003,2022-08,5.4
LAUCN720390000000003,2022-08,8.5
LAUCN720430000000003,2022-08,6.3
LAUCN720910000000003,2022-08,6.3
LAUCN721390000000003,2022-08,3.6
LAUCN720230000000003,2022-08,5.5
LAUCN551310000000003,2022-08,2.4
LAUCN720310000000003,2022-08,4.8
LAUCN720490000000003,2022-08,1.8
LAUCN720210000000003,2022-08,4.8
LAUCN721170000000003,2022-08,5.4
LAUCN560290000000003,2022-08,3.1
LAUCN090010000000003,2022-08,0.0
LAUCN090110000000003,2022-08,0.0
LAUCN560210000000003,2022-08,3.3
LAUCN560130000000003,2022-08,3.9
LAUCN721150000000003,2022-08,6.9
LAUCN721090000000003,2022-08,8.6
LAUCN551150000000003,2022-08,2.9
LAUCN090090000000003,2022-08,0.0
LAUCN720890000000003,2022-08,6.1
LAUCN720570000000003,2022-09,8.8
LAUCN560370000000003,2022-09,3.1
LAUCN560230000000003,2022-09,2.5
LAUCN720030000000003,2022-09,7.1
LAUCN551250000000003,2022-09,2.8
LAUCN720750000000003,2022-09,7.8
LAUCN720670000000003,2022-09,6.4
LAUCN720310000000003,2022-09,5.2
LAUCN721490000000003,2022-09,11.6
LAUCN720790000000003,2022-09,8.1
LAUCN721470000000003,2022-09,6.7
LAUCN551410000000003,2022-09,2.5
LAUCN551090000000003,2022-09,2.3
LAUCN721170000000003,2022-09,6.3
LAUCN720630000000003,2022-09,5.0
LAUCN720270000000003,2022-09,6.3
LAUCN560150000000003,2022-09,2.7
LAUCN720130000000003,2022-09,6.4
LAUCN720610000000003,2022-09,3.7
LAUCN560130000000003,2022-09,3.4
LAUCN560250000000003,2022-09,3.1
LAUCN720070000000003,2022-09,4.9
LAUCN720710000000003,2022-09,6.9
LAUCN560010000000003,2022-09,2.6
LAUCN720910000000003,2022-09,6.6
LAUCN721350000000003,2022-09,4.7
LAUCN560110000000003,2022-09,2.1
LAUCN551070000000003,2022-09,2.7
LAUCN720990000000003,2022-09,8.1
LAUCN720590000000003,2022-09,10.4
LAUCN720450000000003,2022-09,6.3
LAUCN551170000000003,2022-09,2.2
LAUCN551390000000003,2022-09,2.2
LAUCN551110000000003,2022-09,2.2
LAUCN551230000000003,2022-09,2.4
LAUCN720090000000003,2022-09,6.4
LAUCN551350000000003,2022-09,2.3
LAUCN721250000000003,2022-09,9.5
LAUCN560210000000003,2022-09,3.1
LAUCN720870000000003,2022-09,6.6
LAUCN090130000000003,2022-09,0.0
LAUCN720330000000003,2022-09,5.7
LAUCN090150000000003,2022-09,0.0
LAUCN560410000000003,2022-09,2.8
LAUCN551050000000003,2022-09,2.8
LAUCN721390000000003,2022-09,3.8
LAUCN720950000000003,2022-09,10.0
LAUCN720110000000003,2022-09,6.3
LAUCN721190000000003,2022-09,5.6
LAUCN721130000000003,2022-09,9.1
LAUCN720050000000003,2022-09,7.9
LAUCN560390000000003,2022-09,1.8
LAUCN090030000000003,2022-09,0.0
LAUCN720430000000003,2022-09,6.7
LAUCN721070000000003,2022-09,7.1
LAUCN551330000000003,2022-09,2.2
LAUCN720410000000003,2022-09,5.6
LAUCN721290000000003,2022-09,6.7
LAUCN090070000000003,2022-09,0.0
LAUCN720290000000003,2022-09,5.0
LAUCN560430000000003,2022-09,3.1
LAUCN551150000000003,2022-09,2.4
LAUCN721430000000003,2022-09,6.6
LAUCN721090000000003,2022-09,8.5
LAUCN721450000000003,2022-09,6.1
LAUCN560330000000003,2022-09,2.8
LAUCN720930000000003,2022-09,12.6
LAUCN721310000000003,2022-09,9.5
LAUCN720510000000003,2022-09,5.0
LAUCN560190000000003,2022-09,2.6
LAUCN551190000000003,2022-09,2.3
LAUCN721270000000003,2022-09,4.9
LAUCN560270000000003,2022-09,3.1
LAUCN721370000000003,2022-09,4.7
LAUCN720010000000003,2022-09,6.8
LAUCN721230000000003,2022-09,7.9
LAUCN721330000000003,2022-09,7.3
LAUCN720890000000003,2022-09,6.6
LAUCN720170000000003,2022-09,6.7
LAUCN560450000000003,2022-09,2.4
LAUCN560310000000003,2022-09,3.2
LAUCN551210000000003,2022-09,2.3
LAUCN720490000000003,2022-09,2.2
LAUCN720770000000003,2022-09,5.9
LAUCN551130000000003,2022-09,2.7
LAUCN721110000000003,2022-09,9.9
LAUCN560050000000003,2022-09,2.7
LAUCN090010000000003,2022-09,0.0
LAUCN551370000000003,2022-09,2.7
LAUCN551270000000003,2022-09,2.4
LAUCN720190000000003,2022-09,6.1
LAUCN720230000000003,2022-09,5.9
LAUCN720530000000003,2022-09,6.7
LAUCN721030000000003,2022-09,6.6
LAUCN720370000000003,2022-09,6.9
LAUCN720810000000003,2022-09,11.5
LAUCN720690000000003,2022-09,7.0
LAUCN720730000000003,2022-09,9.0
LAUCN560290000000003,2022-09,2.8
LAUCN721410000000003,2022-09,8.5
LAUCN720830000000003,2022-09,17.7
LAUCN721210000000003,2022-09,7.4
LAUCN560350000000003,2022-09,2.5
LAUCN720350000000003,2022-09,6.3
LAUCN551310000000003,2022-09,2.1
LAUCN090110000000003,2022-09,0.0
LAUCN560030000000003,2022-09,3.3
LAUCN720390000000003,2022-09,7.5
LAUCN720550000000003,2022-09,9.8
LAUCN721530000000003,2022-09,8.9
LAUCN720470000000003,2022-09,6.2
LAUCN150050000000003,2022-09,0.0
LAUCN090090000000003,2022-09,0.0
LAUCN720210000000003,2022-09,5.1
LAUCN721510000000003,2022-09,8.1
LAUCN560170000000003,2022-09,2.3
LAUCN090050000000003,2022-09,0.0
LAUCN560070000000003,2022-09,3.6
LAUCN720970000000003,2022-09,8.1
LAUCN720850000000003,2022-09,6.1
LAUCN560090000000003,2022-09,2.8
LAUCN720150000000003,2022-09,9.2
LAUCN720250000000003,2022-09,5.3
LAUCN721050000000003,2022-09,6.1
LAUCN721010000000003,2022-09,6.6
LAUCN720650000000003,2022-09,9.1
LAUCN551290000000003,2022-09,2.8
LAUCN721150000000003,2022-09,7.4
LAUCN720540000000003,2022-09,7.5
LAUCN721090000000003,2022-10,8.4
LAUCN721270000000003,2022-10,4.9
LAUCN560410000000003,2022-10,2.8
LAUCN720650000000003,2022-10,9.6
LAUCN551370000000003,2022-10,2.5
LAUCN720050000000003,2022-10,8.1
LAUCN721490000000003,2022-10,11.7
LAUCN720730000000003,2022-10,11.0
LAUCN721170000000003,2022-10,7.5
LAUCN090010000000003,2022-10,0.0
LAUCN721110000000003,2022-10,10.1
LAUCN560430000000003,2022-10,3.1
LAUCN720350000000003,2022-10,6.2
LAUCN560150000000003,2022-10,2.8
LAUCN720390000000003,2022-10,7.4
LAUCN551250000000003,2022-10,2.7
LAUCN560170000000003,2022-10,2.6
LAUCN720410000000003,2022-10,5.9
LAUCN721010000000003,2022-10,6.5
LAUCN720630000000003,2022-10,5.0
LAUCN720030000000003,2022-10,7.5
LAUCN721190000000003,2022-10,5.5
LAUCN721350000000003,2022-10,4.8
LAUCN551210000000003,2022-10,2.0
LAUCN720810000000003,2022-10,11.0
LAUCN721070000000003,2022-10,7.7
LAUCN720930000000003,2022-10,11.9
LAUCN560190000000003,2022-10,2.6
LAUCN720010000000003,2022-10,7.4
LAUCN721430000000003,2022-10,6.4
LAUCN560450000000003,2022-10,2.4
LAUCN551390000000003,2022-10,2.0
LAUCN551070000000003,2022-10,2.5
LAUCN720370000000003,2022-10,7.2
LAUCN720330000000003,2022-10,5.9
LAUCN560210000000003,2022-10,3.1
LAUCN551350000000003,2022-10,2.1
LAUCN720850000000003,2022-10,6.2
LAUCN150050000000003,2022-10,0.0
LAUCN090090000000003,2022-10,0.0
LAUCN720070000000003,2022-10,4.9
LAUCN560270000000003,2022-10,3.1
LAUCN551270000000003,2022-10,2.2
LAUCN721310000000003,2022-10,9.7
LAUCN560330000000003,2022-10,3.0
LAUCN721450000000003,2022-10,6.2
LAUCN560050000000003,2022-10,2.8
LAUCN720540000000003,2022-10,7.4
LAUCN720970000000003,2022-10,8.6
LAUCN560090000000003,2022-10,2.7
LAUCN721370000000003,2022-10,4.9
LAUCN551290000000003,2022-10,2.5
LAUCN721050000000003,2022-10,6.3
LAUCN720150000000003,2022-10,9.2
LAUCN721410000000003,2022-10,9.0
LAUCN560350000000003,2022-10,2.7
LAUCN721210000000003,2022-10,8.4
LAUCN720830000000003,2022-10,15.9
LAUCN560030000000003,2022-10,3.4
LAUCN551150000000003,2022-10,2.2
LAUCN720470000000003,2022-10,6.2
LAUCN720250000000003,2022-10,5.3
LAUCN551230000000003,2022-10,2.0
LAUCN721230000000003,2022-10,8.2
LAUCN720770000000003,2022-10,6.3
LAUCN090110000000003,2022-10,0.0
LAUCN720890000000003,2022-10,6.6
LAUCN560290000000003,2022-10,3.2
LAUCN720210000000003,2022-10,5.2
LAUCN090050000000003,2022-10,0.0
LAUCN721150000000003,2022-10,7.1
LAUCN560070000000003,2022-10,3.7
LAUCN720510000000003,2022-10,5.0
LAUCN551330000000003,2022-10,2.0
LAUCN720170000000003,2022-10,6.5
LAUCN720690000000003,2022-10,7.1
LAUCN720190000000003,2022-10,5.8
LAUCN560310000000003,2022-10,3.6
LAUCN551310000000003,2022-10,1.9
LAUCN721510000000003,2022-10,8.5
LAUCN551190000000003,2022-10,2.1
LAUCN551130000000003,2022-10,2.5
LAUCN720490000000003,2022-10,2.1
LAUCN721030000000003,2022-10,6.6
LAUCN720530000000003,2022-10,6.8
LAUCN720230000000003,2022-10,7.0
LAUCN720710000000003,2022-10,7.1
LAUCN720550000000003,2022-10,10.4
LAUCN720990000000003,2022-10,8.6
LAUCN721290000000003,2022-10,6.7
LAUCN090070000000003,2022-10,0.0
LAUCN551110000000003,2022-10,2.0
LAUCN721330000000003,2022-10,7.8
LAUCN551090000000003,2022-10,2.1
LAUCN720450000000003,2022-10,6.5
LAUCN551170000000003,2022-10,2.0
LAUCN720910000000003,2022-10,6.6
LAUCN721530000000003,2022-10,10.0
LAUCN560130000000003,2022-10,3.5
LAUCN720090000000003,2022-10,6.3
LAUCN720870000000003,2022-10,6.7
LAUCN721250000000003,2022-10,10.4
LAUCN560230000000003,2022-10,2.6
LAUCN090130000000003,2022-10,0.0
LAUCN720590000000003,2022-10,11.5
LAUCN560390000000003,2022-10,2.5
LAUCN720750000000003,2022-10,8.6
LAUCN551050000000003,2022-10,2.7
LAUCN721390000000003,2022-10,3.7
LAUCN090030000000003,2022-10,0.0
LAUCN560250000000003,2022-10,3.1
LAUCN720130000000003,2022-10,6.4
LAUCN720270000000003,2022-10,6.3
LAUCN720790000000003,2022-10,9.3
LAUCN560370000000003,2022-10,3.3
LAUCN721470000000003,2022-10,6.8
LAUCN720610000000003,2022-10,3.7
LAUCN551410000000003,2022-10,2.3
LAUCN560010000000003,2022-10,2.5
LAUCN720310000000003,2022-10,5.1
LAUCN720570000000003,2022-10,9.1
LAUCN560110000000003,2022-10,2.4
LAUCN720670000000003,2022-10,7.5
LAUCN090150000000003,2022-10,0.0
LAUCN720950000000003,2022-10,10.3
LAUCN720290000000003,2022-10,5.0
LAUCN720110000000003,2022-10,6.8
LAUCN721130000000003,2022-10,9.6
LAUCN720430000000003,2022-10,7.2
LAUCN721490000000003,2022-11,12.3
LAUCN721390000000003,2022-11,3.2
LAUCN721330000000003,2022-11,7.6
LAUCN721530000000003,2022-11,9.6
LAUCN721370000000003,2022-11,4.6
LAUCN721430000000003,2022-11,6.1
LAUCN721450000000003,2022-11,5.9
LAUCN721310000000003,2022-11,9.4
LAUCN721350000000003,2022-11,4.5
LAUCN721410000000003,2022-11,8.7
LAUCN721470000000003,2022-11,5.5
LAUCN721510000000003,2022-11,8.0
LAUCN721290000000003,2022-11,6.1
LAUCN720270000000003,2022-11,5.9
LAUCN720470000000003,2022-11,6.1
LAUCN721030000000003,2022-11,6.3
LAUCN720990000000003,2022-11,8.4
LAUCN560330000000003,2022-11,3.2
LAUCN720550000000003,2022-11,9.9
LAUCN560070000000003,2022-11,4.1
LAUCN721150000000003,2022-11,6.8
LAUCN720870000000003,2022-11,6.3
LAUCN721090000000003,2022-11,8.5
LAUCN560350000000003,2022-11,3.0
LAUCN720250000000003,2022-11,4.9
LAUCN551170000000003,2022-11,2.0
LAUCN560130000000003,2022-11,3.8
LAUCN560230000000003,2022-11,3.0
LAUCN090110000000003,2022-11,0.0
LAUCN560050000000003,2022-11,2.8
LAUCN720490000000003,2022-11,2.1
LAUCN560370000000003,2022-11,3.4
LAUCN720230000000003,2022-11,6.4
LAUCN551310000000003,2022-11,1.9
LAUCN721170000000003,2022-11,10.5
LAUCN551110000000003,2022-11,2.1
LAUCN720790000000003,2022-11,8.2
LAUCN551270000000003,2022-11,2.1
LAUCN560390000000003,2022-11,4.2
LAUCN720210000000003,2022-11,4.9
LAUCN150050000000003,2022-11,0.0
LAUCN720570000000003,2022-11,8.8
LAUCN720410000000003,2022-11,5.7
LAUCN551090000000003,2022-11,2.3
LAUCN720390000000003,2022-11,7.0
LAUCN560110000000003,2022-11,2.5
LAUCN551070000000003,2022-11,2.6
LAUCN720350000000003,2022-11,5.7
LAUCN090010000000003,2022-11,0.0
LAUCN720770000000003,2022-11,5.7
LAUCN720910000000003,2022-11,6.3
LAUCN720370000000003,2022-11,7.0
LAUCN720530000000003,2022-11,6.4
LAUCN560270000000003,2022-11,4.1
LAUCN720330000000003,2022-11,5.3
LAUCN721010000000003,2022-11,6.2
LAUCN551290000000003,2022-11,2.8
LAUCN090130000000003,2022-11,0.0
LAUCN560250000000003,2022-11,3.3
LAUCN551370000000003,2022-11,2.5
LAUCN090150000000003,2022-11,0.0
LAUCN720310000000003,2022-11,4.9
LAUCN720540000000003,2022-11,7.2
LAUCN560290000000003,2022-11,3.8
LAUCN551190000000003,2022-11,2.5
LAUCN720890000000003,2022-11,6.4
LAUCN560090000000003,2022-11,2.7
LAUCN721130000000003,2022-11,8.9
LAUCN551350000000003,2022-11,2.0
LAUCN560310000000003,2022-11,3.8
LAUCN720290000000003,2022-11,5.0
LAUCN720510000000003,2022-11,4.4
LAUCN720710000000003,2022-11,6.5
LAUCN720970000000003,2022-11,8.0
LAUCN560410000000003,2022-11,3.1
LAUCN560210000000003,2022-11,3.2
LAUCN721230000000003,2022-11,8.1
LAUCN551410000000003,2022-11,2.3
LAUCN720850000000003,2022-11,5.8
LAUCN560150000000003,2022-11,3.0
LAUCN551330000000003,2022-11,2.0
LAUCN720930000000003,2022-11,11.6
LAUCN090050000000003,2022-11,0.0
LAUCN720010000000003,2022-11,7.1
LAUCN720110000000003,2022-11,6.5
LAUCN720450000000003,2022-11,6.0
LAUCN720950000000003,2022-11,9.5
LAUCN720130000000003,2022-11,6.2
LAUCN560170000000003,2022-11,2.6
LAUCN721250000000003,2022-11,9.5
LAUCN720030000000003,2022-11,7.3
LAUCN720090000000003,2022-11,5.9
LAUCN551390000000003,2022-11,2.0
LAUCN721050000000003,2022-11,6.1
LAUCN720830000000003,2022-11,15.8
LAUCN551150000000003,2022-11,2.1
LAUCN090030000000003,2022-11,0.0
LAUCN720050000000003,2022-11,8.3
LAUCN720070000000003,2022-11,4.7
LAUCN720670000000003,2022-11,6.4
LAUCN551230000000003,2022-11,2.1
LAUCN720650000000003,2022-11,11.2
LAUCN560450000000003,2022-11,2.5
LAUCN720630000000003,2022-11,4.4
LAUCN721110000000003,2022-11,9.3
LAUCN560030000000003,2022-11,3.6
LAUCN720750000000003,2022-11,8.1
LAUCN551050000000003,2022-11,2.6
LAUCN720610000000003,2022-11,3.4
LAUCN560430000000003,2022-11,3.3
LAUCN720170000000003,2022-11,6.2
LAUCN560010000000003,2022-11,2.6
LAUCN721270000000003,2022-11,4.9
LAUCN551130000000003,2022-11,3.3
LAUCN551210000000003,2022-11,2.3
LAUCN721190000000003,2022-11,5.0
LAUCN090090000000003,2022-11,0.0
LAUCN720430000000003,2022-11,7.0
LAUCN721210000000003,2022-11,7.5
LAUCN720150000000003,2022-11,9.3
LAUCN720690000000003,2022-11,6.9
LAUCN720190000000003,2022-11,6.0
LAUCN560190000000003,2022-11,3.1
LAUCN090070000000003,2022-11,0.0
LAUCN720810000000003,2022-11,10.4
LAUCN551250000000003,2022-11,3.0
LAUCN720730000000003,2022-11,10.5
LAUCN721070000000003,2022-11,7.3
LAUCN720590000000003,2022-11,10.9
LAUCN560110000000003,2022-12,2.7
LAUCN551050000000003,2022-12,2.5
LAUCN560150000000003,2022-12,3.1
LAUCN090010000000003,2022-12,0.0
LAUCN721050000000003,2022-12,5.8
LAUCN720510000000003,2022-12,4.5
LAUCN721030000000003,2022-12,6.3
LAUCN560130000000003,2022-12,3.9
LAUCN720490000000003,2022-12,2.1
LAUCN720730000000003,2022-12,10.4
LAUCN721270000000003,2022-12,4.7
LAUCN551070000000003,2022-12,3.0
LAUCN720710000000003,2022-12,6.5
LAUCN720610000000003,2022-12,3.2
LAUCN551130000000003,2022-12,3.6
LAUCN721350000000003,2022-12,4.3
LAUCN560010000000003,2022-12,2.8
LAUCN720690000000003,2022-12,7.1
LAUCN720930000000003,2022-12,13.1
LAUCN720630000000003,2022-12,4.4
LAUCN721310000000003,2022-12,8.9
LAUCN551410000000003,2022-12,2.3
LAUCN720650000000003,2022-12,10.9
LAUCN551150000000003,2022-12,2.2
LAUCN720950000000003,2022-12,10.8
LAUCN551390000000003,2022-12,1.8
LAUCN720670000000003,2022-12,5.2
LAUCN560030000000003,2022-12,4.0
LAUCN720910000000003,2022-12,5.9
LAUCN720590000000003,2022-12,10.5
LAUCN551170000000003,2022-12,1.7
LAUCN720530000000003,2022-12,6.2
LAUCN721010000000003,2022-12,5.9
LAUCN721510000000003,2022-12,8.0
LAUCN720540000000003,2022-12,7.2
LAUCN551350000000003,2022-12,2.0
LAUCN721470000000003,2022-12,4.5
LAUCN560090000000003,2022-12,3.0
LAUCN551090000000003,2022-12,2.6
LAUCN721490000000003,2022-12,12.6
LAUCN720550000000003,2022-12,9.4
LAUCN720990000000003,2022-12,7.9
LAUCN721370000000003,2022-12,4.4
LAUCN720570000000003,2022-12,8.3
LAUCN560050000000003,2022-12,2.9
LAUCN551110000000003,2022-12,2.1
LAUCN720970000000003,2022-12,7.9
LAUCN560070000000003,2022-12,4.4
LAUCN720890000000003,2022-12,6.1
LAUCN720470000000003,2022-12,5.8
LAUCN560430000000003,2022-12,3.4
LAUCN720810000000003,2022-12,9.6
LAUCN720190000000003,2022-12,5.9
LAUCN090090000000003,2022-12,0.0
LAUCN721190000000003,2022-12,4.9
LAUCN560410000000003,2022-12,3.1
LAUCN551270000000003,2022-12,2.1
LAUCN720210000000003,2022-12,4.7
LAUCN720170000000003,2022-12,6.1
LAUCN560390000000003,2022-12,2.4
LAUCN721170000000003,2022-12,10.6
LAUCN560370000000003,2022-12,3.7
LAUCN720870000000003,2022-12,5.8
LAUCN090110000000003,2022-12,0.0
LAUCN720250000000003,2022-12,4.7
LAUCN551230000000003,2022-12,2.2
LAUCN721150000000003,2022-12,6.5
LAUCN551290000000003,2022-12,3.3
LAUCN720230000000003,2022-12,5.9
LAUCN720270000000003,2022-12,5.6
LAUCN551210000000003,2022-12,2.8
LAUCN721210000000003,2022-12,7.0
LAUCN720070000000003,2022-12,4.5
LAUCN720050000000003,2022-12,8.2
LAUCN090030000000003,2022-12,0.0
LAUCN720830000000003,2022-12,14.7
LAUCN720090000000003,2022-12,6.0
LAUCN721250000000003,2022-12,8.9
LAUCN720030000000003,2022-12,7.1
LAUCN720110000000003,2022-12,6.3
LAUCN721430000000003,2022-12,5.7
LAUCN090050000000003,2022-12,0.0
LAUCN720850000000003,2022-12,5.6
LAUCN720130000000003,2022-12,6.0
LAUCN721230000000003,2022-12,7.6
LAUCN721410000000003,2022-12,8.6
LAUCN551250000000003,2022-12,3.9
LAUCN560450000000003,2022-12,2.8
LAUCN090070000000003,2022-12,0.0
LAUCN720150000000003,2022-12,9.7
